transaction_id,customer_id,product_id,quantity,timestamp
e10e36ed-6fdd-40a5-9154-610914efe957,af47efab-28a1-4e1b-a25b-80bd56a18a2a,Toys_LG_TV,12,2023-07-06 00:25:55
03022479-ab23-4a5b-806f-aaecbd4d3765,9b686935-6d6b-46fe-b3fb-d0207317a006,Home & Kitchen_HP_T-shirt,23,2024-03-05 16:17:38
500de375-b625-4e23-ac0a-ef825e2c3658,633b9fcb-a1cc-463e-9a04-f1eee27e8f90,Toys_Dell_TV,8,2024-03-25 06:19:22
44ea21d5-7f3d-4a39-84f5-c46a6131a9ae,881d68b0-4848-4479-8a7d-3fb1ca0f1a9d,Books_Dell_Shoes,7,2024-03-27 03:38:03
d7dda3f6-3fae-46cb-94fc-79689a89faa2,5f65a9f2-7927-4307-b87c-1c8758c347f6,Books_HP_Cookware,4,2024-03-26 04:58:37
c5076e42-92c4-496b-81ca-9df7ed9cbd54,2a6e78f9-81c8-42ce-b2d7-978b06fdf837,Toys_Dell_Laptop,10,2024-03-26 07:30:16
6e234560-5e27-49db-970e-07a821665b98,b8998b25-ed0d-4862-ba92-2d3925e71e76,Sports & Outdoors_LG_Cookware,2,2024-03-25 03:38:31
899ed245-a895-4933-bb85-131a13446bec,e062a069-4394-4673-9754-b71baac04ad4,Sports & Outdoors_HP_Cookware,N/A,2024-03-22 07:48:18
f1c9bf75-5053-4932-b84a-32ee1a41bd76,dc844048-5d19-4d86-8dbf-cea5036397fd,Sports & Outdoors_Nike_Headphones,5,2024-03-25 00:21:06
6835d83c-f2ec-4ced-9e4c-19af1792856c,09941368-d1c7-431a-bc65-7c6d3ba6eddd,Toys_Adidas_Book,20,2024-03-24 05:58:23
974363a8-65e1-4c9d-8d44-df145533b850,215c32c0-b2d9-467e-9a59-b597c4c70dab,Home & Kitchen_Nike_Cookware,42,2023-05-07 07:12:01
0ad33804-bb72-4b3b-a574-22b23be21f01,daf9231a-42b5-464a-83d2-e83b5e625adc,Sports & Outdoors_Samsung_Book,5,2024-03-23 11:05:31
2382ef0c-054c-4b1d-87bd-48f4f16e9fbf,61a2d913-6171-4c64-a917-f3911cf37006,Clothing_Nike_Toy,24,2024-03-25 17:39:40
c11a847b-769d-42eb-a695-abd0a131eeba,30267602-b719-45b9-9e74-157d33d0266e,Home & Kitchen_HP_Book,8,2024-02-25 15:49:56
4c98114a-dc1f-4a02-949f-6e356451184a,7a608406-db39-493b-8681-112411fa940c,Home & Kitchen_Apple_T-shirt,5,2024-03-23 18:47:17
ad57fd7c-e956-4d65-aaf1-98e53963bd4b,0a068a2f-5ae7-45f6-929d-674ac61492eb,Books_AmazonBasics_Shoes,3,2024-03-22 06:22:58
97bf6563-4598-4c7d-a656-334ad1a21763,2b9a682b-febb-4ae5-bf9d-314e89e1b08e,Electronics_AmazonBasics_T-shirt,17,2024-03-23 12:17:16
43eb591a-4785-402e-a6d9-418e5b6f7f33,710ca583-99c9-4b7d-9172-096042bff3f4,Electronics_Nike_TV,13,2024-03-22 14:42:15
beac76b0-c82e-4109-b953-0607afbfa1d7,f0588d81-03c3-4af3-8a39-f606b538c004,Home & Kitchen_HP_T-shirt,47,2024-03-24 04:32:57
5d3fd957-8af0-4243-80f4-515e15a0b909,25c56a9c-dc7a-4deb-ba5d-628424e43bf2,Sports & Outdoors_Dell_TV,10,2024-03-23 15:46:33
e32fd257-f57c-4616-9eab-1a1685a5717a,5821b248-0360-4faa-85eb-0599faf01ca1,Toys_Apple_T-shirt,41,2024-02-22 02:33:59
c2136c13-cb1f-4fec-b0b6-2fdf82be169b,8d718f82-254a-460d-9e43-08ad0fcfe955,Home & Kitchen_LG_Laptop,15,2024-03-26 12:39:07
8c00b77e-bc91-4598-9ed1-01ccfbdeab1e,b742493d-3818-4b3c-aabf-9428d836269c,Clothing_LG_TV,11,2024-03-25 15:16:53
52c83431-23f4-495e-bb67-3a00440f0b7d,8621992b-1479-4343-ab10-5a2ed32f94cd,Home & Kitchen_Sony_Cookware,27,2024-02-26 11:04:39
a15dd7cb-bcd3-4374-bc88-4c1281ecc1d0,5a9782fc-afb9-4588-a042-20d879da04bd,Books_LG_Toy,17,2024-03-21 16:24:16
f70ce5e1-1bc8-440b-9271-8262f2f507ef,f924ff51-dde3-49b2-93e6-d8633186d544,Toys_Adidas_Laptop,8,2024-03-24 19:14:30
8d8e1b9b-c0af-48f8-a62f-cd78c4619604,3e1451bb-ad65-48fd-8085-c8e14a271c6b,Books_AmazonBasics_Book,,2024-03-22 13:26:47
9db3df73-5979-4095-85c9-568b75e9e5e8,dc269dfa-e769-42a3-9d8b-1a6f5659f521,Books_LG_Toy,17,2024-03-24 11:16:29
80caa878-0131-409b-b1b0-e7e7407c2004,3d3d98fc-34cd-493e-8e4c-20c5420a021b,Sports & Outdoors_LG_Cookware,20,2024-03-25 05:54:38
7ae37c56-0cb7-4439-8af9-4a01e4d0e4a6,b88c03bd-a4e4-4486-b488-7968422012bd,Sports & Outdoors_Sony_Toy,16,2023-10-04 21:19:31
5fd19c19-ca0c-4658-9831-f4c2fd73f028,5a38200f-b14f-4a1e-bbfc-7aeaac2092ae,Sports & Outdoors_Canon_Smartphone,8,2024-03-22 12:41:37
0ea4c612-7316-402f-8b63-1d5384c3beee,631970e5-7e80-4a1a-9d47-c9c9592f53a8,Clothing_Sony_TV,37,2024-03-24 21:01:26
e09f4ac8-9f7c-4d44-8994-f24953718fcf,b31ba86b-56a2-40bc-a2d6-711b08f595aa,Clothing_Sony_Cookware,32,2024-03-21 02:58:44
0ecf3873-6f94-4699-901e-71a49d728016,ba4a7f3c-d8d7-45e8-8779-e5cbd1e4b997,Home & Kitchen_Dell_Headphones,4,2023-04-30 14:32:03
1c841de4-3f32-4c1c-91a7-be2ae963f35a,1378018b-6345-44bd-9b5c-97b34dd2f998,Books_Apple_Book,4,2024-03-24 04:45:31
fe12a365-1904-4ed3-af96-2dc399b42832,c56f92ef-f0c6-466b-bbaa-562114bf2ebc,Home & Kitchen_Sony_Shoes,32,2024-03-22 08:34:21
8a1ec205-4384-4527-8e76-4ad8f2e6ecfb,6e6b8ecb-e76e-4a9d-9667-eff62716f2ff,Home & Kitchen_Dell_Smartphone,16,2024-03-24 12:17:45
350feba6-f2f5-4ba4-9126-269338ae68f0,7f31b6cb-0baf-4243-9ef3-7dfe5fdbc3f5,Toys_AmazonBasics_Smartphone,3,2024-03-26 10:10:03
2acdf9d6-ee75-4183-b1f8-39409011a094,1ba727fe-25ee-4e54-bd46-98f003503688,Home & Kitchen_Dell_Book,13,2024-03-25 14:47:16
0d6c2465-2ee0-4971-9f60-4d98d4bfb6d2,571531ab-a63c-4a59-92e5-43a22771ed80,Sports & Outdoors_HP_Laptop,11,2023-06-29 23:10:21
6762c567-1465-405a-8d98-df5c66973527,6ad9508f-c669-40e4-aeb4-1175bbbe8de5,Clothing_Samsung_Headphones,5,2024-03-27 18:22:09
005a27fb-0ed3-4b1c-a80f-b1e84b72985b,ba77522c-e132-4c00-8759-c78152ba9583,Sports & Outdoors_Sony_Shoes,16,2024-03-25 08:06:29
f0df73a3-a1e2-4f87-ad82-3078a535770c,b128a0bf-4f1e-4fdd-b7a7-00d90e75c787,Sports & Outdoors_Apple_Toy,10,2024-03-25 01:12:05
5c55b18a-8195-4be2-bb9f-7ba4a47d2451,ddf463ff-33cb-415c-9804-b2f25dc5ba56,Toys_Nike_Shoes,1,2024-03-25 08:43:14
5262c88b-11a6-4fb2-9181-e45f68922bb4,31f6a98a-002f-4654-9532-01902a35e99c,Clothing_Sony_TV,,2024-03-21 06:37:30
9a1d7878-f053-4540-914b-76dc91b7305e,aea698c1-b942-4bd0-88f9-f2575d654575,Toys_HP_Shoes,8,2024-02-10 19:56:54
15b511b5-c571-4a9a-a759-4ca6b58ba6e2,adbdf6aa-1808-4f92-bedb-eb86776a22d8,Books_Canon_Laptop,23,2024-03-26 15:08:18
9ee5a0b7-3a68-4e32-b146-a109ab20d531,08206652-d50b-4290-8cec-94358125f0fc,Toys_LG_T-shirt,17,2024-03-23 13:12:10
8c263446-c4aa-4351-b383-9557a5de852e,0ab5e4b0-608e-457a-a63c-d6215d71393a,Home & Kitchen_AmazonBasics_Smartphone,6,2024-03-26 19:41:24
3cf77c9f-74ba-44cb-8da1-8509ee6207f7,7d7649e4-35ff-4c93-9ac9-0de598aaa241,Books_Samsung_T-shirt,3,2024-03-21 18:15:13
de8e99d8-483d-4123-b791-293c3a8ef079,ed206fef-9cf1-4c5f-b28f-815a010da29f,Sports & Outdoors_AmazonBasics_T-shirt,3,2024-03-23 18:10:46
49832d01-8d7a-425f-adf6-daea0c1c6ea4,808a3102-99e4-48d1-b2c1-046c28b325ac,Clothing_Apple_Cookware,11,2024-03-25 17:35:16
bdfbd326-abcd-4e63-96a2-a48c19668f61,16ec69aa-91bc-431b-81ac-331232b327a7,Home & Kitchen_Sony_Headphones,13,2024-03-25 13:31:50
46c058a2-fdc8-4b33-bdda-8e249e519cc2,b7a9e0f8-782b-48d2-8d79-ba8cc8048ad0,Home & Kitchen_LG_Cookware,N/A,2024-03-21 23:39:20
de6b69d5-de60-48f5-ba37-ad95b1842a35,524f4eb0-7bd8-4a03-b838-e54a5d2bc375,Toys_Dell_Headphones,3,2024-03-21 13:58:06
90abc851-8fc7-4ebb-9ce0-3ff11cac54b0,c08a1e52-4ece-4700-9948-1142e3389846,Electronics_Samsung_T-shirt,45,2024-03-27 18:24:12
a8535128-285a-4872-a842-0507d11ac2a5,6a5d79ce-a2ac-4f43-8de8-a43718fdca0d,Home & Kitchen_Samsung_T-shirt,N/A,2024-03-22 16:21:07
805d9ca2-a136-4065-aa55-542578cd6c29,a8849409-ae53-4e9d-b549-62b76499ce64,Books_Sony_Cookware,NA,2024-03-22 04:29:47
40070a55-dff8-4a05-91c8-7e2e0a57b788,50aa6862-6f68-4c23-8c7d-5be2972e8e28,Home & Kitchen_LG_Smartphone,N/A,2024-03-21 06:39:24
894c7931-d719-46f8-97bc-13244d9d73d5,525dec69-27d7-4a06-822e-bd23003a9c3f,Toys_AmazonBasics_Cookware,34,2024-03-21 13:56:23
9f698128-44ea-4407-8a89-039dd3369883,c23b6f9e-73fc-4247-ba19-b00583d2705c,Sports & Outdoors_Canon_TV,49,2024-03-26 22:20:05
d6a959f1-1349-4d43-9733-a25542b6eb88,777ef88f-9cad-4abe-8ef9-d66969a4b8a2,Toys_AmazonBasics_Headphones,28,2023-11-08 04:17:50
7c1918f2-0101-466a-bb62-912fc88faf97,bcb18a0a-6c0e-4e95-bdc0-e855b4e19a24,Toys_Apple_Smartphone,16,2024-03-23 11:03:38
3c814215-1163-4d7a-939f-bf21929659c1,1bb36d7b-d728-4aaa-85c5-52e59d50b6ba,Toys_Sony_Smartphone,49,2024-03-21 07:52:23
4803381c-e407-494b-89b0-fd35ef06bdcc,be9bfd7c-c032-4a71-9fec-d1f67bafe85d,Electronics_Samsung_Laptop,22,2024-03-22 03:55:28
69c843dc-922c-4977-9185-7478958539ad,7050407c-470f-456c-90d8-687d83a83a6f,Home & Kitchen_Samsung_Smartphone,35,2024-03-22 22:43:52
af9b5f0f-e1b0-4f2c-8fd0-f446c3250255,8bbaf0d3-9ae6-4f1a-8d2c-e36c51ae718c,Home & Kitchen_HP_TV,13,2024-03-22 14:10:07
84b85fe9-a5b2-4cbe-8656-c7c71be58f13,66f11405-1ad6-44bb-a330-0519248c9400,Clothing_Dell_Smartphone,17,2023-05-07 15:32:34
843147d1-b8fe-4597-a009-2d0eaae292f3,263044f4-16b8-4aaa-856b-90f635220ca3,Electronics_Dell_T-shirt,,2024-03-23 05:42:33
4ae903b4-fcda-4e36-a244-5c20fd21c9ab,cc0e3ae7-ac51-45c8-a901-d1f53d72b9eb,Home & Kitchen_Sony_T-shirt,47,2024-03-21 20:31:11
5abfaf87-3b9a-46e3-8f25-94389d7d04a6,cd83487f-2ec2-4017-99b9-92158f1ece3f,Home & Kitchen_LG_TV,18,2024-03-26 15:13:51
8830e0d8-11e8-44fb-b69a-adafed677097,3c44c407-deef-4af5-842d-f2d0880422a6,Electronics_Adidas_TV,6,2024-02-28 01:44:21
66edc5e9-9fe1-416f-b3c1-9edfc2c2ca23,5265c6a8-2278-498e-b891-f21787956542,Electronics_AmazonBasics_Smartphone,13,2024-03-21 12:31:05
08cf8fd1-0475-45f8-aca7-560d34aea6d4,1b73fbce-a631-4f88-8cd3-544945aaaa6b,Toys_Apple_T-shirt,2,2024-03-24 01:01:11
8bdb1e1b-49c7-4489-9241-654263012c89,474d0d48-90b7-4ab5-8cab-2773bc6ccf82,Clothing_Sony_Cookware,12,2024-03-25 12:21:30
fb2ccc2e-e477-48b5-ad8c-59970efa63a4,cc9c2686-30ff-4f58-a92f-9184d085dd52,Toys_AmazonBasics_Shoes,,2024-03-21 22:36:43
b23a445a-005c-4a56-a782-b04a560fffa2,fcf6ffe2-91f8-4d19-8c74-dbb1cfc406f0,Toys_Nike_Book,15,2024-03-21 20:48:30
7884c655-9fb2-463a-b3b0-e3acc2c117b3,6517f351-317d-4adb-b372-8ce8fcd45ac4,Books_Samsung_Toy,N/A,2023-12-26 00:33:28
2f8bbc9b-39b0-4d48-b39e-6d0a8bcf5006,1b68ac55-2a61-4f75-81f4-4aeda4b39699,Books_Dell_Toy,33,2023-09-05 09:58:29
c4b786b7-b42f-4531-8cba-2368523ed4e8,9155a6cd-298f-47de-8a07-5d4a09d1cc08,Sports & Outdoors_LG_Laptop,NA,2024-03-21 19:01:04
91f862a4-14bd-4af2-ab6a-fb9b549740bb,4ff4a24a-adcd-4e65-a0c2-32e9874fe073,Toys_AmazonBasics_Headphones,9,2023-11-14 01:02:21
ce85ff14-a04e-4f12-ab1d-dc2212327b83,a73da1ce-364a-4e62-95d7-a6b2bffb1699,Sports & Outdoors_Samsung_Headphones,NA,2024-03-24 06:26:01
ca74f779-e95f-453c-b79c-8c1a4b6f608a,5f237825-ee40-49d3-8c8a-6e5493ce7665,Books_Sony_Book,15,2024-03-23 02:27:28
0d285cc5-2908-4afd-a111-b2dcefd61c2b,4e039093-a893-4375-bd59-35de3eda3927,Books_Nike_Laptop,N/A,2024-03-27 12:44:44
767b057b-9800-4226-a889-5e4c1d098029,64433b4e-25fc-4f93-aab2-854f9f44faf5,Sports & Outdoors_Dell_Smartphone,32,2024-03-26 21:27:05
e7e38271-2d99-4d8a-be03-3492cfd69f45,79a2241a-8271-4ef2-be78-870078402b8a,Books_Sony_Book,33,2024-03-23 09:57:52
73399b8a-3907-4e4c-a45e-e85f54e92aff,042fb70b-12e7-4b9b-9a2d-18e2e6a0a102,Books_HP_Cookware,20,2024-03-26 19:02:54
bf127025-928f-41f7-82f9-3b96825e7565,678230e0-d3ab-4232-84a9-c46cbd14e4de,Toys_Adidas_Smartphone,4,2024-03-24 16:47:15
68660de1-06fb-4509-b580-b2ca629cb103,b51f78de-d2d1-48d4-937d-8b1d744e96b3,Home & Kitchen_Samsung_Book,9,2023-09-08 07:10:35
d06e1c64-bdd4-4bda-b066-a7a937ba4940,31b3f0a4-e152-4f40-85f0-d998bf7c686f,Home & Kitchen_LG_Cookware,20,2024-03-25 21:29:20
716de91a-899f-4670-9899-20d8e65b0504,5dff5bc6-2ac2-4ee4-9f58-b0f1b605a8f5,Home & Kitchen_AmazonBasics_TV,35,2023-05-10 08:28:24
8a3077e1-dbbb-422d-9e8b-7ccd7b641b74,9eee8a41-5442-40c1-87da-cedac6a06f68,Home & Kitchen_Dell_TV,32,2024-03-27 01:56:13
1220e433-5114-47d3-ad43-f4c5cbf7aec4,c44d77fe-9d21-4fb7-8275-f39a32c11ac4,Toys_AmazonBasics_Laptop,9,2024-03-21 20:59:38
9ad96d1e-07de-4930-a5e9-692280d43d49,e60daa1a-afea-45ea-a85e-fc3fe1ddc296,Home & Kitchen_Apple_Headphones,7,2024-03-21 14:06:01
12e3a4df-7b00-46e5-9442-4581f0c23724,8000b22e-b95d-4c18-99d0-53dbd11fe58f,Books_AmazonBasics_Shoes,9,2024-03-22 01:32:32
ea5fc747-62ed-4c14-ab1b-3b8806247914,76c0e37a-147d-456e-ac48-9116b7435510,Toys_Apple_Smartphone,3,2024-03-26 03:49:23
c60a575f-d7de-4f30-bffa-a2a316199e48,e98fa570-e015-4c38-bd4d-3cd322a63d1d,Electronics_Sony_Smartphone,,2024-03-25 10:54:38
960867c0-34d0-4ae9-93a3-141446858502,09fce57a-e07e-4362-8b9b-f594303e58ca,Toys_Samsung_Shoes,19,2024-03-26 20:07:05
81318ed6-a543-4fec-87fc-7b2cd88e5cc2,b4a737a8-936e-4c92-aec1-982c579b8094,Toys_AmazonBasics_Book,13,2024-03-25 21:50:36
c569c27e-02d4-476a-a545-4f3fd9da98c1,50314006-e0ba-4d54-a5f2-04c6da58db08,Sports & Outdoors_Apple_Smartphone,41,2023-09-01 23:27:44
0373c4a8-a3df-43e8-8497-a5b027309d3f,f674b326-ebc2-4263-8c1f-dcb64f985ee5,Toys_LG_T-shirt,20,2023-04-20 01:44:06
cfb6753f-ad77-445b-bf1c-c54e2c12fbe3,e52af36d-7cb5-451d-aea5-f2cf2d778b56,Home & Kitchen_Samsung_T-shirt,9,2024-03-21 01:40:33
e2ea7ed4-e156-41fd-b8e5-062012b16ed3,d5e61fa9-d84e-4758-9147-24dc156b1938,Clothing_LG_T-shirt,NA,2024-03-22 15:47:06
2d7bd2a8-bc89-4479-84cb-4a63e79aa07f,16bad14d-3c68-4f49-b77c-fba5d103a958,Home & Kitchen_Adidas_Headphones,22,2024-03-23 17:50:59
b6393a5e-f6df-4f0b-905f-15f8851a1d54,f4f454e7-c6ce-47f1-9ccc-0c0bada7e04b,Clothing_AmazonBasics_Toy,16,2024-03-24 22:34:57
3f8b80e5-76c9-462f-a3d2-556b20810f43,cf4044a6-6bac-4d78-905d-abc7e63734c0,Books_Sony_Book,12,2024-03-21 12:30:51
38d886e4-eb9f-4deb-bc2b-985cfc5c379d,f47b0236-1e15-4c63-a151-77e3a57fb7e8,Home & Kitchen_Samsung_Laptop,14,2024-03-27 02:22:08
dd885052-1509-4a97-b665-c71e26597674,76c3b6c9-d316-40f7-98a5-c50085052790,Electronics_Canon_Book,N/A,2024-03-25 02:48:20
d5c026d6-228d-4cda-8409-901faf64591d,5b103b7b-bb6c-4f96-b4b9-8fcd7bce462a,Home & Kitchen_LG_Toy,10,2024-02-10 02:39:23
9ab382f5-0888-4eda-9f96-7ebec463f1fa,37fa6fed-80e8-4458-8900-83ac8d9d5bd4,Home & Kitchen_LG_Laptop,16,2024-03-24 01:24:42
eb1be777-1fd9-498d-9497-d6722e4b2473,fe5fc018-1153-47fa-9a13-1725ce49abe0,Electronics_Dell_Headphones,9,2024-03-24 20:09:25
91cc6da1-490b-4f55-9acc-a4a6e87bc706,d6de093c-b368-4f21-a97d-1e45dd83d6cf,Home & Kitchen_LG_T-shirt,12,2024-03-25 00:16:36
74f4c4b3-d697-4f20-9ab0-3215af33b55e,50368aa3-d65a-40a8-8c9c-64457873a3b0,Sports & Outdoors_Nike_Laptop,35,2024-03-23 12:38:46
835033d2-ddaa-4d2d-9ce0-1bfd1d9ec8e0,05cbae5e-5c98-416c-822d-f20a26420ffb,Toys_AmazonBasics_Headphones,19,2024-03-23 05:49:48
00c48ff9-7904-4305-9f06-b573863c6231,3020cdc1-23ae-4897-b553-607fe7d5e5b4,Books_Sony_Smartphone,1,2024-03-27 19:45:58
3e7c493d-7901-4130-a931-b4efcd886dda,e496e445-3f10-427a-862b-0d6374606d72,Books_Dell_Smartphone,N/A,2024-01-30 13:23:24
eefa0c2c-b873-4e4b-a623-85e878cdabd6,cc5d79f9-df88-495e-bed9-7c28d532b0a3,Home & Kitchen_AmazonBasics_Cookware,N/A,2024-03-26 00:13:06
7ec2f398-ff8e-4d02-bd6b-1f71f62ea130,eeb2ffb4-7271-4c6e-9538-6882a857ae18,Sports & Outdoors_Samsung_Smartphone,31,2024-03-25 20:25:41
b9589b99-2d94-45ff-be9f-74e1d1cb4c82,0055d7d6-b712-4559-b3a7-2042659c8ebe,Clothing_AmazonBasics_Toy,,2024-03-21 13:58:41
e793d227-668b-457d-b214-f19c71a9ecdc,7ce10373-a365-43e9-b714-5c4811a24bfa,Sports & Outdoors_Adidas_Cookware,4,2024-03-17 11:26:54
d1fc4e2b-ed61-4ea8-a689-82919bfe03fc,27fc673e-c341-44e2-b5b9-189af40f2207,Electronics_Nike_T-shirt,48,2024-03-27 16:57:01
3c2874ed-87a6-442a-9f55-d0d4c723ffae,566e2867-f27f-4968-875e-85db4b0383f9,Electronics_AmazonBasics_Shoes,3,2023-11-29 11:42:23
56cad46a-8149-45e1-8c11-a867124c95e2,5387e0df-392a-46df-8390-d68bec153e41,Sports & Outdoors_Apple_Smartphone,N/A,2023-08-02 21:32:23
493de68b-04cb-4004-ac9d-44f761308d9f,2babe0d7-fa13-4c9d-aa0c-88d6e139f4ac,Home & Kitchen_LG_Book,11,2024-03-26 16:57:25
2208aa5b-260c-4f09-b25f-0cf19e1a99cd,a2479781-ce74-4ff9-a0a1-006f4cd97f11,Home & Kitchen_Adidas_TV,39,2024-03-27 22:05:52
1effd3de-1ee2-4f11-9733-afd278774492,5ec294e8-42ca-4643-924d-0ce9ca9e448e,Clothing_Nike_Shoes,,2024-03-27 18:19:44
eaa419ef-981a-47aa-a117-6a7637636b27,9a910de6-84c3-41c9-bb5a-59ec053d8ec0,Electronics_Dell_Toy,3,2024-03-25 08:29:11
8911b09e-e68d-42eb-85ec-ac293a03b331,1859ffbb-b242-4866-b6dd-668209ffcb4e,Sports & Outdoors_Canon_Book,,2024-03-27 07:43:30
b675c2c7-c60c-4d5b-be95-619eecaac614,e77441b4-5556-40c9-aa6f-1f51b0aeb52c,Electronics_Adidas_Toy,2,2024-03-26 01:40:11
8eb0c8ef-4553-460c-a853-ef561a4583a7,417fa7a5-6260-4811-bd1d-b167cd019656,Toys_Nike_Cookware,7,2024-03-24 16:07:30
06d36f11-99ef-4c3c-a348-8a45d67fee96,d1e486e8-0fd0-4531-a8bd-12996e0d2679,Electronics_Canon_Headphones,17,2024-03-25 09:06:55
4b9f16d4-71be-4731-86fe-5f88f67a8778,f4a9c4dc-d2d0-4f20-8347-0c8a1057fe28,Toys_Canon_Toy,15,2023-09-14 08:03:29
497a921f-1e9b-488f-b8d1-d339eed6a0fe,5208ceca-25fb-4f96-9b0a-0c723c13869a,Books_Apple_T-shirt,12,2024-03-24 18:25:58
c6e31636-987a-47a4-bb67-6d1c4a3b9102,8213cf76-6ca9-4f58-bfe9-84eb4e8ee621,Electronics_Adidas_Headphones,,2023-08-26 06:40:58
00f48f20-cc40-47e9-8e25-62d8e8487dec,4044d9fe-79fa-4e8b-b63f-d3ff04d4edc3,Toys_AmazonBasics_Cookware,15,2024-03-27 20:53:41
eea6e5e2-9d25-48cd-975a-e2f6d3a5bc25,7922c0b0-a089-4d4c-b902-ee73ae176a63,Books_Nike_T-shirt,,2024-03-24 22:45:49
5704f9c3-1237-453d-879c-04268a514f4b,e7a8abfe-f135-44dc-bd5f-3917ccc5bddd,Books_Adidas_Laptop,N/A,2023-10-12 13:43:25
868a3fda-1861-4506-b1cb-19ff36d92e0b,4d5aac50-1305-4055-bca3-780c6c590576,Toys_Apple_Toy,44,2024-03-21 20:12:43
4c561f00-e564-4403-b274-9265b4dad15f,b5ab68db-9107-409c-8611-41d1d46ef456,Toys_Adidas_Toy,4,2024-03-26 13:20:18
c5f57834-95fe-44d2-bd2a-541225533cdf,83e9e4ac-1b88-43d8-b53d-c366b3c4fa5a,Home & Kitchen_AmazonBasics_Headphones,18,2024-03-21 00:46:57
3520cbeb-a3fd-4de1-aa02-27a7e9d95bdb,82e823c7-d2e8-4391-9687-8e50bcf764b9,Toys_Nike_Laptop,NA,2024-03-25 17:29:59
3488cda3-d762-4b25-b442-cdd654ee4d12,553d8b5e-fff5-43d2-8040-49ae98ca5d3d,Toys_Dell_TV,,2023-07-08 13:34:53
66026c11-c5a6-4048-8438-825e64fef7ec,8ce72e7d-d217-43c8-a21c-41dbe241d507,Electronics_LG_TV,,2024-03-21 15:41:56
e9dc93c3-c457-4e69-a2c4-aa0605466017,43daa3fa-f3b1-4c6b-8df5-212a7db79038,Toys_Adidas_Toy,43,2024-03-26 11:20:46
f1cd83c8-c40a-45b8-8985-4bac33d95946,3a20e1ae-38c4-4c88-bcb1-c0189c0186da,Sports & Outdoors_Dell_T-shirt,,2024-01-19 05:21:44
34ba1986-6fe2-45bd-bb94-ffbcdfcf4a01,464ab981-9cd1-4701-89ea-c3eb7575fbcf,Clothing_Nike_Smartphone,20,2023-10-13 14:05:42
a158bf58-b063-4d78-880a-dc77575a7e2c,f30e9431-80aa-456a-8e55-f7e13ac512ee,Electronics_Samsung_Shoes,18,2024-03-24 09:44:58
ff9e084c-a8cc-488d-8460-62f61065309d,17276f41-9757-48c8-bc1c-ae1065be7cd9,Clothing_Canon_TV,N/A,2024-03-25 22:33:11
