transaction_id,customer_id,product_id,quantity,timestamp
1303a4d4-1420-4d9a-acfe-584310049085,d45b38f3-7ae0-4ba0-a691-980e2dd0f5b8,Home & Kitchen_Canon_Laptop,N/A,2024-04-03 13:30:31
72e54302-0873-42b0-82f1-9e43127ec538,894290e8-e17a-4232-983c-4fd1220f0aa1,Home & Kitchen_Canon_Book,11,2024-04-01 07:46:24
e088eae6-7d18-4055-aa94-dec7c1515a31,23e2c4a7-18fa-41f0-b2dc-c45d132a7274,Electronics_Canon_T-shirt,10,2024-03-31 00:26:37
c4713aec-9a3f-41c3-931a-8469f1ed20a9,3dd2e273-2412-4179-80b7-07025f7592d1,Clothing_Nike_Smartphone,38,2023-09-26 19:33:20
ea3205a9-f757-4773-81d2-775455a81504,e16dcdea-b565-444f-842d-c5d91f7f9fea,Clothing_Nike_Cookware,11,2024-03-15 01:12:01
d58d3feb-ef29-4c20-a9f3-848d43013c4e,0057cd73-0b7a-4fee-a29b-378486a6b0cf,Books_Canon_Book,15,2024-03-30 16:43:53
2b09651d-d5ed-412e-b743-cf22178ed226,15e31d14-37fe-403d-be99-78d0183e1d44,Books_AmazonBasics_Cookware,,2024-03-31 08:32:18
64484d27-ff7a-4f63-b22b-8dceb61ca496,8d2e4a28-af08-46cd-b2fd-24fc540e73c0,Home & Kitchen_Dell_Shoes,19,2023-09-09 23:51:06
aa9965cd-0ec1-4e03-abde-af3fa7a16fb3,b7e24e55-c193-4811-a0bb-1960fbe26fc1,Toys_Sony_Headphones,1,2023-05-09 16:50:34
5b4f9c28-354c-458a-a018-4b942158bdad,acb9ec5e-3bb5-445a-b3a7-4e513159f2ea,Toys_Dell_Toy,NA,2024-03-30 19:05:59
5252fc33-e8ae-40e8-81e8-1ce70bc45e79,7d0a189b-604e-4210-be66-c4c5c181575d,Electronics_Nike_Shoes,23,2023-05-20 07:24:31
83e768bc-cf04-41fa-b434-6ae78fa2f511,bf7bc127-7d6a-43fe-9dec-d2669fc1638e,Electronics_HP_Smartphone,5,2024-04-02 02:10:44
1c17b247-551e-420f-a96a-3df95530cc69,1e45c2ef-b8b7-4d48-8d88-98ef8ab8e26c,Clothing_Sony_Smartphone,,2023-06-09 07:35:45
5a7a89e7-ee58-4ce0-b61f-1ebff6c68bba,a5efdbb7-15e0-4e3f-acf4-604778e9d317,Books_LG_Headphones,34,2024-04-01 19:11:10
6f14d78b-edf1-435d-ad24-70339d3bf008,a368d46f-7ace-4325-b6e4-bd8f29723312,Toys_Dell_TV,18,2024-01-14 06:57:14
cf521781-ca67-44ac-86d5-e4ac05ff716c,2658b44d-061f-47e0-9f1f-323401b89b39,Electronics_Canon_Shoes,15,2024-04-05 10:01:41
0d5b9e5a-9f84-47da-bdf2-0406b14906da,6cd23c04-424e-4829-b923-7fc1c3986faa,Sports & Outdoors_Apple_Toy,10,2024-04-02 05:30:44
b58da769-83e0-455f-92fa-86ee1835ea8b,038b4e92-dffa-479c-8503-72ef4ed89185,Sports & Outdoors_Adidas_T-shirt,11,2023-09-02 00:36:38
ddec7ea4-d0a4-437d-914d-972f86bc08f6,874d9f56-bce6-4888-aec9-c5fe7fa0cc40,Sports & Outdoors_LG_TV,10,2024-04-01 10:05:07
980ac083-7128-4c69-8b39-8ae040e292e0,7432449c-6cfc-44e0-a980-341db2a8778c,Toys_LG_Cookware,N/A,2024-04-03 03:25:58
07355437-9796-43f7-b3eb-c3b6e2fbecf3,20ab8f35-f13b-4fe9-9764-8857653426c7,Home & Kitchen_LG_Shoes,7,2023-07-22 20:06:35
caf268a1-c954-4098-98dd-41feabb77df4,0e54914e-15b5-488b-8c63-134f157fef3e,Clothing_Samsung_TV,12,2024-04-01 23:37:21
0a32c29b-9949-4126-aa0e-a432125c0283,89b5046e-24f5-445a-9199-9e636a578e06,Books_Apple_TV,9,2023-09-16 18:21:04
109aa344-5932-489e-9c25-e851973e622c,4a45efe0-619a-4398-b396-2be7f9d28faf,Clothing_Canon_Toy,6,2024-04-02 02:35:23
7e6102ec-8828-482e-948a-b7d79959f0f0,42347846-92f9-4a85-8caa-30e6f28d1231,Sports & Outdoors_Canon_Shoes,NA,2023-12-01 19:11:19
4573edf5-08bf-402e-b91a-5ef30b05ac93,1a2363dc-c354-4ba0-92b3-7cc947e2310e,Electronics_Canon_T-shirt,37,2024-03-29 23:51:34
6a690a53-4406-48aa-ae95-624e681ac7d9,43ce1829-3a60-4b95-a988-5eb053ca1898,Home & Kitchen_Nike_Cookware,7,2024-03-29 23:11:18
7352b7c2-5d5c-433b-b60b-9c76e9255e75,ceb0bee6-3438-4be4-927a-b36eb721b414,Clothing_Samsung_Cookware,8,2024-04-04 09:39:26
00e04653-a0f9-4c97-a2a5-2f9c32718f17,5bdc6b34-5686-4e0c-98a1-cda5b38ec89f,Books_AmazonBasics_Shoes,33,2024-04-03 15:55:02
7d340587-a376-4606-8f52-2e68af747094,28db9584-a6dc-4d58-88ae-593c3905e471,Electronics_LG_Shoes,19,2024-03-31 06:15:06
cbd2868b-e349-4b57-b5b0-adbb3b917d81,1b78dbac-52fa-40da-96a9-29b249afc890,Electronics_Dell_Toy,7,2024-04-02 15:27:18
08127555-8ded-468a-a2c2-76b34e78f4ff,7d0996bf-4945-4487-80fa-2639984199bd,Books_Sony_Cookware,N/A,2024-03-30 04:35:13
4b27b440-7cbc-4d30-a290-3056c109044f,947a6208-f6dc-4f49-94ca-8c93526ea53d,Clothing_Adidas_T-shirt,,2024-04-04 00:04:42
916ee162-5406-4b6d-9aed-31362bc4b455,d8a0b21a-8579-41b2-8294-fa32a59c4050,Clothing_Adidas_Cookware,5,2024-04-02 20:13:39
6a7d2d29-abea-456c-9e17-73c924be4bf4,fd0d4c5e-2df5-4e30-b9e3-8e128eaa7b79,Electronics_Canon_Book,N/A,2024-01-16 08:25:33
a85c1c4a-7a92-4ee6-bad3-428274e92e03,6a9d2bba-8a1f-4d03-a700-254d1f750603,Sports & Outdoors_HP_Book,20,2023-10-11 23:43:45
348cb332-02a5-4732-895e-cb35ee768a4d,bbcb5f3b-3aec-40bf-aa88-99ff10a7951a,Clothing_Apple_Smartphone,15,2023-04-08 17:16:56
635de02f-7e95-4165-8b66-178cc052c595,706ca5ad-c53c-4722-8b9f-08741363559b,Toys_Dell_Cookware,23,2024-03-30 12:36:16
df32e877-d2d8-4826-8639-7f0ac9652af3,5e0252b5-6453-4636-b28d-cd3dd8b31572,Clothing_AmazonBasics_Book,11,2024-04-04 22:57:40
06802902-60b6-47c2-a043-38be415280d1,00c23644-2a27-416e-81c8-f3841d8fcb9a,Electronics_Adidas_Cookware,41,2024-04-02 06:30:49
2776d449-8c3b-465c-9446-ec28d6fae4c1,65700f73-eb19-4897-9a8b-fd20b9af4a44,Electronics_Samsung_Cookware,,2023-09-09 17:31:32
87629cd8-76db-437b-af99-a9b8283f59ef,d8bac942-56a4-4108-a716-a37bee8e286b,Clothing_Apple_T-shirt,10,2023-11-29 02:30:41
1e1385a3-3749-4469-9df5-15ae1dfaddf3,e497c4c1-6cf4-482f-80dd-9baa8ef88a06,Books_Samsung_Toy,6,2023-12-21 13:10:54
5449bf24-d24e-40e7-aeab-b024b66e1830,1c44aed5-c838-4dfd-ae2c-fac24e3e7678,Clothing_Sony_Shoes,9,2023-11-13 02:35:12
c7977df1-b20c-449d-9769-f44d3ae44922,04d04aa4-ab53-434f-b50b-de826639f431,Sports & Outdoors_Dell_Book,36,2024-03-14 02:09:05
318e561f-8f77-439d-867a-a272376622a4,efc0b3e4-9c99-4bea-b92d-d325d6c67a5d,Electronics_Canon_Smartphone,49,2024-04-04 13:50:18
721f5308-13b5-4e01-965e-aa31733b6639,51e2a197-707f-4d17-8505-df18e34a48ce,Sports & Outdoors_Canon_T-shirt,29,2024-01-10 16:27:23
4ee15f4a-41ce-447f-82ef-1bc177a5673e,e4ae96c0-643a-4b34-b6c7-d9e5a8c4f22f,Books_Apple_TV,19,2024-04-01 23:38:50
9d227884-5a9a-4d79-8cb6-c36091981a46,9eeb2174-dc7e-482a-b2bf-ec1219e11af0,Home & Kitchen_AmazonBasics_TV,30,2023-05-18 18:39:12
13070e86-207f-4dd8-a757-8d437ed65ea5,6f175c6f-a865-4607-8a1d-c5df3d4945fa,Home & Kitchen_AmazonBasics_Headphones,20,2024-03-31 16:58:22
5cd93ed2-dd66-43f8-bd6d-e60c8e15340f,b3437f96-dbbc-4ebe-bd92-1022f27a3041,Sports & Outdoors_LG_Toy,10,2024-04-03 13:28:02
b26b0c97-31e7-4a91-b510-7752cf24478e,60b6b6b8-688e-46ff-a368-dbda9f33cd98,Clothing_Dell_Headphones,10,2024-04-01 16:04:10
d73c78ca-a831-4cac-aaf2-3adb29c41eb7,e23ccaf4-47c2-4c93-8c2b-f3f922abb0ca,Clothing_Dell_Book,,2024-03-30 11:34:26
813d1aba-9fef-4a15-8751-491659ee3515,45eba798-ee3c-4613-8561-a34da76e34f7,Home & Kitchen_Nike_Smartphone,6,2024-03-30 07:53:27
50f6405f-e31b-4d95-8a23-2fd1d398ad96,175c69c9-29e5-4f67-a902-ddf6f46042ba,Home & Kitchen_Samsung_Shoes,7,2024-04-05 01:22:06
6016d38d-7b6d-44d0-8d4f-a536c07fd465,8b32e384-9693-4a28-be7e-192e084c0630,Electronics_Apple_Smartphone,,2024-04-02 14:12:06
4565de46-ac48-4e75-af5d-0d7b4f9e196f,31132e99-c1ea-4ff4-992e-2f00c8be14b1,Sports & Outdoors_Dell_Laptop,9,2024-04-02 17:07:24
fe4b1c8b-ceb8-4750-bf52-689f8d9e0d5a,6cae858c-af9e-4b49-a80b-f65574ec06b7,Clothing_LG_Shoes,12,2024-04-03 14:17:40
3305e956-d2ae-43c3-83ee-7686a59281a2,a6e01396-29ed-4f39-bf5d-a6b52beee8ba,Electronics_Adidas_Book,N/A,2024-04-04 20:33:56
e48ea4a3-143b-442d-bb60-bf42a84abdc7,8ca6f52d-7a72-4783-9243-6cbf90374634,Clothing_Samsung_Laptop,32,2024-03-31 19:44:24
da16fb27-93d0-4542-9ec0-edadcb26b54a,bcfd9fb8-121f-4a88-aeb8-5bad29897b77,Electronics_LG_Book,NA,2024-03-31 07:11:18
52508f86-c434-4ace-8519-c84a31272749,2051aaf4-fbd2-41fe-8065-24911815883f,Electronics_Canon_Cookware,14,2023-08-23 08:34:47
988af748-f6ae-4179-ad02-5556180855e8,f39f9123-3ae5-4efd-a657-4c9bee599088,Books_Samsung_Smartphone,NA,2024-04-03 22:35:44
19b77fc4-1372-4056-8374-9466db2a62ea,57bd8974-c954-4f97-937a-10449fdfe48e,Books_Adidas_Cookware,30,2024-04-03 22:56:45
3c3e469e-2cca-4f4d-90cd-bf13e921d3f4,7be44145-55d0-40af-85eb-b6d610fd09c1,Electronics_Samsung_Smartphone,,2024-04-02 17:09:41
f553cff0-d90b-4799-8df3-e5c2919c9497,711c713b-1585-4dfc-96a1-278cf005b822,Home & Kitchen_Apple_Smartphone,18,2024-03-29 15:55:57
b479256c-efe4-4610-92aa-b7d8a7895694,21ccf121-8671-4d98-8108-916626a0b44d,Books_LG_Toy,15,2024-04-03 14:13:03
62b94b3f-2d4a-405d-8fc2-905eadfbec02,5f92e343-666f-4712-a129-34ff38544799,Books_LG_Book,11,2024-03-31 02:48:49
2ad23c8e-d452-4144-8e43-8d63fab9e3f1,d1305cb4-5e36-4f10-929f-d04751e9e5a7,Home & Kitchen_AmazonBasics_Shoes,,2024-03-29 17:30:39
ec63167c-b8d5-4914-9cd8-bdc280bd0488,ea1057b8-5f64-42d8-8c80-21253b5b60c5,Home & Kitchen_Canon_TV,48,2024-04-02 18:13:48
71d23b62-a0e3-43d3-ad80-fe5ac5aa5fba,01397f60-c715-4835-928c-b90d8af63099,Electronics_HP_Book,8,2023-09-22 21:04:57
e12f8ea0-8079-43a2-9592-06215a3559bf,7535a92d-9245-4201-910b-87cb8b4e2b7e,Sports & Outdoors_Dell_Book,2,2024-04-04 02:48:38
18e2f38f-fbc1-4537-a2f8-8db8770cd020,fd6047d3-06ba-4983-a019-f4a94ced8678,Clothing_AmazonBasics_TV,,2023-07-12 03:11:52
e14c2c39-8e2b-416b-81a7-986c0a8692ee,d38efbda-8306-43f4-bf5e-ef6c290b14b6,Electronics_Nike_T-shirt,2,2024-03-30 04:00:27
fd261f60-2312-49a5-bb65-c560ec1b915f,e93873af-39f8-4651-9ab7-57ad6d9f3572,Electronics_Dell_Toy,31,2024-03-30 18:40:06
c8590538-7f7d-4a13-acc3-a89805e1b819,627cdd5b-21c2-4501-b0bf-f26ca98b8c31,Clothing_Nike_Toy,NA,2024-04-02 19:32:57
e1282cea-5ac2-4e05-8c7c-8932cf39cada,c0c16adf-f104-4fe4-a87f-df979d1b42df,Books_Samsung_Smartphone,15,2024-03-31 17:09:02
3ccbf73e-4038-454f-9514-e9336577e2ee,a3dfd0cc-e196-46af-ac2a-76c3971e4256,Toys_Dell_TV,,2023-05-22 18:55:49
441cf542-16bb-4816-a8be-1bfa0ae9d4e2,f45d029a-5eea-4ed9-abf8-02c83ee6731e,Sports & Outdoors_Adidas_Laptop,23,2024-03-30 00:32:51
329937b2-b63b-4381-a105-3e6bdc801537,a1cd6016-20fc-4745-9c2c-da31ece09c86,Home & Kitchen_Sony_T-shirt,17,2024-04-03 04:46:04
f7feddaa-d6fe-43ce-a359-0b19cb23af95,e7f1e381-bdb2-41b3-89f6-61c5ee00b6e5,Books_Nike_Cookware,45,2023-08-26 14:32:13
c3f61f37-93cb-4240-b7ba-5c6ababa9226,a5a180cd-735b-4d74-af27-93fe2079f847,Toys_Sony_Headphones,46,2024-04-04 10:32:50
ccd9f742-979a-4d95-871f-33e834da246a,1ea5c80c-7ba3-40ec-afda-c5866a2ec74f,Electronics_Samsung_Cookware,N/A,2023-10-12 21:38:26
7289902a-b9c6-48b3-8474-36e794b8220b,d5674620-3c7c-43ed-9aa3-efa1d37489c9,Electronics_Apple_Headphones,6,2024-04-04 20:02:09
1a3676ff-9b53-4e4e-bb67-7fedab686a26,19647938-5db1-4d16-9340-fde232ff7fc5,Toys_Sony_TV,1,2024-04-04 14:33:10
7539c363-905b-4e98-82f7-aad2f2c31a5b,f4451651-0045-4b5b-be03-94fd1e786894,Sports & Outdoors_HP_Headphones,8,2024-04-02 20:39:42
7ecdfcfb-78a7-45b2-8808-a8e5e9142d6e,4aa73350-bce5-4716-ae7e-b1d94ba805d7,Books_Apple_Cookware,13,2024-03-28 09:35:23
614b0d44-2029-4f69-87fa-553876b004a8,ae67d4c2-dc96-4e19-a063-212513cb881b,Books_Canon_T-shirt,9,2024-04-01 11:46:25
9b8a04e9-0e4f-43ed-9d8b-cd5f8bdecb7e,96ebe7ae-b00b-432e-b00b-676b4e296b82,Electronics_Apple_Cookware,18,2024-03-30 00:47:12
1acb0dec-36db-4856-ab08-f4644feb5b1d,7842279c-8747-45ca-b922-09e4f3c8ee96,Sports & Outdoors_HP_Laptop,NA,2024-04-02 11:46:09
b1b4ab6a-e3f1-4b19-9fb2-1fe102049e86,456d1add-65ab-4ef2-9cdd-c142c7bfb8fe,Sports & Outdoors_Nike_Cookware,,2023-07-04 23:57:19
506799eb-078f-4ce3-940a-3f0d83aafc5a,b57875d5-b4aa-4bfb-a68e-e1d8025d8c08,Home & Kitchen_Samsung_Toy,5,2023-06-30 17:00:58
bdfb2daf-ff55-466e-aecd-311f91533e16,ca1fd62b-10c0-4a51-b513-740480cc2b2d,Home & Kitchen_Samsung_Shoes,12,2024-04-03 04:05:52
fbf53b43-d16a-4451-995a-8f6de5a0b369,033f13b9-051a-4742-afe8-21c561735121,Electronics_Sony_Headphones,9,2024-04-03 22:04:16
f7777d8b-9af2-4f28-934a-ac42346b3ecf,9153d056-9144-4fc3-9932-73dfd91cf9f0,Home & Kitchen_Apple_Shoes,4,2024-04-05 07:16:19
c1f13f8f-4ada-48bf-9e8f-a8a7c8bdd439,d606329d-09e6-4302-80ad-93399b7370a7,Clothing_Canon_T-shirt,45,2024-04-04 12:32:39
0e981516-4f00-4cff-a979-cf65362b155c,6fc0e2d6-ee87-480c-807e-388ec7cf9add,Electronics_AmazonBasics_Book,N/A,2024-04-04 15:29:54
a54c54a3-336e-49d6-9030-e3b1ab9e6304,f866a310-cf3e-466a-a2a1-d1ab016e965a,Home & Kitchen_Sony_Book,,2024-04-05 09:29:28
d3ef55cc-95ec-4dbe-9331-f2e4780cc230,73f50e3a-f46c-439c-9b2b-7809dae3c97e,Clothing_Apple_Headphones,15,2023-11-12 23:58:05
b7865526-cd1c-48a5-b379-ac323a2f56c3,b276ab58-3fbe-42ae-a1ec-cb97d482cd41,Electronics_Canon_Laptop,14,2024-03-03 06:14:09
0edcbd0a-497a-4449-85eb-f490c158fb16,08006bf3-55e6-4510-8c2f-fee2a3570381,Electronics_Dell_Shoes,2,2024-04-02 17:25:58
73aa6c2f-0999-46a2-9ca4-5aaa9b6898c3,50d48d95-6a25-40fb-945e-27e35151ff7a,Books_HP_T-shirt,,2024-03-29 21:18:36
0d941c2b-49d2-4171-a208-ea70ebc1031b,d71c475a-0488-4cd3-b094-ebe6de4a4aad,Toys_LG_Shoes,7,2024-04-03 21:18:40
fea7a053-0048-4973-b51d-00d2efe8d2c8,745a4675-a004-4bc0-a0ba-1809f13e99b9,Electronics_Nike_TV,24,2024-03-29 20:03:09
c0db1b52-6110-406d-9e09-e6af3dda69aa,0071b542-37c5-4cf0-8ecd-bf3d61801fac,Clothing_LG_Headphones,49,2024-04-05 09:00:25
e9523636-aa62-44a5-bc94-5aa3a22f6fbe,60a1a4bd-fea5-4f86-ad0d-eb4253d05ce3,Clothing_Dell_Cookware,,2024-03-29 15:22:49
6b9fc49b-195d-4d3f-81b0-86b98fdb57d9,922a22b1-ef9f-4b75-b75f-d600e510f5cf,Sports & Outdoors_Adidas_T-shirt,,2024-03-31 14:54:25
0d7cf524-264a-4a5d-9fae-fa6cd2cc7b5f,db1cce3c-608a-43b6-811a-7bc088d84d74,Sports & Outdoors_Canon_Laptop,11,2024-03-16 12:39:30
946f2530-ded2-4d7d-a5ce-09e588594711,9d171c44-a0a0-4965-b175-3e1f472a5a23,Home & Kitchen_HP_Toy,21,2024-03-31 04:11:04
78c263f0-dd04-4335-a7b7-0e7b332ce40f,1c0a3a5a-ec30-4e46-ae4a-961cbff83cb1,Toys_Nike_Cookware,13,2024-03-31 04:16:53
f243bb01-2bf9-4e68-881e-09c78e8a7c9a,734db980-39b2-4b8c-9d79-22460ed89304,Toys_HP_TV,27,2024-04-05 00:05:37
2890a3b8-f49f-4ce1-9361-d9c24b16c68f,d17a1a57-903f-42c2-9a2c-9bdea65639b0,Home & Kitchen_Apple_Cookware,46,2023-06-01 23:49:24
b934950c-d823-4015-97a7-98ca86e2b1f7,f9a1b6c0-2672-40a9-8534-aeeb6b35f6d2,Toys_Canon_Book,18,2024-03-31 07:05:22
0de7cbbc-bcda-4426-b743-f90578dcaec5,39ca5383-532b-4e38-8ccc-1f6b7ddd0a34,Books_Apple_Shoes,37,2024-04-01 23:42:24
b1b88eec-72c5-48aa-adfe-60fc9bdfc494,c84fe2e4-ee4a-425d-ac2e-d44c3eefbdeb,Electronics_LG_Book,6,2024-03-30 13:12:51
878ff622-00f3-4e9a-9764-86e994acf47d,aa60128f-0524-407b-8f8c-41e3bfb5b578,Clothing_Canon_T-shirt,3,2024-04-02 20:46:46
195f07ad-d5c3-494d-ae6d-82b55ead6eea,d46616e4-4d07-4c10-9609-657ed26956b5,Home & Kitchen_AmazonBasics_Shoes,50,2024-03-30 17:16:21
20b1df43-8bc0-45bd-bdfd-6dcdc111a1ed,dd198511-3994-45cb-a39f-9c45ee84104b,Toys_AmazonBasics_Headphones,10,2024-03-31 03:00:41
db790afb-fdc1-490a-9ae6-074365503a26,e98f373b-65dd-4eab-bfc9-a53c4093995f,Sports & Outdoors_HP_Book,10,2024-01-24 19:28:34
97d9b987-1094-4d54-9358-de982eb67013,72963fe7-9266-4339-9586-e098037570e8,Sports & Outdoors_HP_TV,18,2024-04-01 16:41:40
48241953-c413-4086-8103-0a15f8f6dd3b,1376b746-e013-43a8-bfa8-0ff2eb4cfb12,Home & Kitchen_Nike_TV,10,2024-04-02 16:40:05
e3075ab3-dba7-42e2-b8b5-148c2779d454,2a077c3e-ab19-4078-8546-23a28ef7ae16,Books_Nike_TV,,2024-01-20 18:09:01
4d89095e-cb74-4327-b518-db464d593a25,20e08596-b11d-4d57-9d83-eeb651e56377,Clothing_Adidas_Headphones,12,2024-04-04 10:09:12
d83d2253-f379-456c-a4bb-6d6c298d2ce1,d63a769b-384f-4c39-a9de-6865496e46d4,Sports & Outdoors_Samsung_Cookware,30,2024-04-03 07:49:50
86d34bcb-8760-4deb-bffd-f072ed5d6498,905d74bd-b1d5-4819-9cd8-52739be324bd,Home & Kitchen_Dell_T-shirt,31,2024-04-04 15:19:03
ccebf278-a680-47c9-81c5-262cd2d89873,d9633a6b-e9e7-493f-b6e8-714c185fe096,Toys_Apple_Book,49,2024-02-29 23:14:40
5178dfed-afae-4109-ae67-92c4ecaa6471,7b23f80e-b50b-476c-ad60-b1231aa83120,Toys_Canon_TV,19,2024-04-05 02:48:03
e9fc4c15-cac8-4388-b6f4-af0089c02b1d,5623d28b-f60b-4d7b-ba85-095f0130aa00,Electronics_Canon_Headphones,16,2024-04-01 12:09:04
114981c0-3dac-478c-8dbf-3fbbab13033c,b5eece98-f629-40ce-8459-c9973d85bdd0,Books_LG_Book,46,2023-04-28 23:11:38
6e5bf39e-0ab7-400c-83c7-1d948bba74db,f4e04bdd-475a-43d5-aacc-438519e9f318,Clothing_Samsung_T-shirt,,2024-04-01 23:39:23
f9d91d8d-1d61-4d96-ba6c-e0ba089b55aa,9b51f230-e599-40d4-8d1a-1b3223bdb6fa,Toys_HP_Smartphone,15,2023-12-17 15:10:53
f3f7f84c-7ef4-44ab-bcca-6503160b6886,f11a5c91-4c4b-4f52-b19d-de324507c14b,Books_AmazonBasics_Headphones,43,2024-04-01 17:42:34
4dda562b-e09f-4009-abfa-42fc14d6a1cd,ac58fb60-475c-41f4-9363-9159f476965d,Clothing_Nike_Smartphone,15,2024-04-01 19:17:08
63cd0731-3ab2-42d3-baa6-189fd330357f,8f4854e2-14ef-4f5b-a057-64bc2f65bb91,Clothing_Adidas_Cookware,8,2024-04-03 00:52:16
9c7df818-c393-4794-b900-353f2013f50c,632ab2c4-af48-4140-9373-2a57910be2d5,Electronics_Apple_Headphones,,2024-03-29 11:17:01
e9400844-c165-457f-9e52-8260c7b1e48a,63f30712-aa4f-48fd-a7c1-b4b1d3adfd7b,Books_Canon_Cookware,N/A,2024-03-31 13:09:33
0da1e660-99d9-4865-9421-c3142befe7e2,2b42a63d-0540-4c61-a061-8ddb16639f12,Clothing_Dell_Book,2,2024-03-30 21:27:54
d1a19fe4-fcbf-4273-8f2b-3a7b973e88de,fee9d421-e8d5-46a0-885c-bb2c614fa9b5,Sports & Outdoors_Apple_TV,11,2024-03-30 03:48:20
a545c45c-33ba-42dc-a753-53d44b3c4db5,cb3f1344-52b9-4f1b-9b56-5bbcfda86350,Toys_Canon_Laptop,42,2024-04-01 19:25:06
