9c71dfa8-a579-47a8-8bb4-bdf28ccf9fa1,focus,Electronics,Sony,Manufacturer
5477dd62-cd75-48f6-b7fd-1b43057ac541,hair,Sports & Outdoors,Apple,Manufacturer
8cb6a92a-f732-4504-9772-6cb4f35707ec,have,Books,Sony,Distributor
d64b052f-e338-42f3-b41e-6b8609ad94f6,trade,Electronics,Nike,Manufacturer
dd905f8b-7031-4d42-8830-4937b4385de8,live,Electronics,HP,Manufacturer
7ae9c814-377c-4628-b8d1-522551c41a31,wait,Home & Kitchen,Apple,Manufacturer
eacdf950-0707-4242-a651-e9b1b486927b,home,Sports & Outdoors,AmazonBasics,Retailer
d2f357da-8914-4406-9055-4e2a95a74d87,try,Electronics,Nike,Distributor
43d5861f-5962-48f8-8afe-c6207254e960,full,Toys,Apple,Manufacturer
ba83a5b5-4e61-44c0-8ac5-8067c8de3627,most,Sports & Outdoors,Sony,Distributor
636bb82a-5dba-4d40-8480-ffe614695e9a,decade,Clothing,Sony,Manufacturer
3d431016-1672-48a9-a41d-2331c77f973c,that,Electronics,Sony,Retailer
8e90c147-f7e1-48f7-a246-37d1d93052f2,take,Toys,Dell,Retailer
e935879d-584d-49d3-99cd-5ea94a51a52f,article,Electronics,Apple,Retailer
b666f548-e5fe-4389-b7c2-34ae9dc513ca,report,Toys,Nike,Manufacturer
f86e9b34-bedd-42f4-9f61-457accdc9da1,keep,Books,Canon,Distributor
d8a5e150-3fdd-41fa-9d3d-4d6b9a8c4f06,business,Electronics,Apple,Distributor
88b96811-71e4-450f-83cd-8b29f49ebc0c,thus,Home & Kitchen,Samsung,Retailer
c9f9dfa7-4714-4ff6-9cd1-5d41253afbaf,field,Books,Sony,Manufacturer
3c9d332a-a575-473b-a92b-54585ca5eeee,election,Toys,Sony,Retailer
bd11f31f-b1f0-4205-ab16-39c2f1a3f42f,send,Toys,Adidas,Distributor
8e12961c-9c37-42e3-818b-5512d860a2ad,have,Toys,Dell,Distributor
bbc017a8-6c0f-41d5-9c29-59e648eeda60,someone,Sports & Outdoors,Apple,Manufacturer
0a6905a7-317d-434c-a3c1-c3f94809fee6,local,Books,Canon,Distributor
4d2dcb4d-d5f3-48f9-b6a6-07397f8a4ec0,concern,Books,Apple,Distributor
7301fd3a-ba44-4707-82cd-0e9ac2595400,for,Clothing,Samsung,Distributor
3a19f4a1-65d8-4969-996b-2bfed8272405,father,Sports & Outdoors,Sony,Distributor
2c3a9814-17e5-4a6e-bb2d-33bba685a874,goal,Books,Samsung,Retailer
0681bc61-41e8-495b-ad1d-928c93d8c7a6,tell,Electronics,Apple,Retailer
9246c39b-a4d5-4ed9-8f11-15e9813b9e1b,power,Electronics,Canon,Manufacturer
73431d30-87f0-40fe-9783-ba28040f6cfc,special,Home & Kitchen,HP,Distributor
ee0fdfba-932a-4df3-bec4-e7a89bf13cd4,guess,Electronics,AmazonBasics,Manufacturer
fa653d13-c002-44b9-b47f-19fa98622248,into,Home & Kitchen,AmazonBasics,Distributor
bb5cac5a-d7ee-4ed3-bf27-1c907bafdd30,coach,Sports & Outdoors,LG,Distributor
ce58967c-61fd-4fd7-95ed-3af7022b619d,fact,Books,HP,Distributor
d327f2aa-8d94-4e4b-b5bf-5f7a5c647b4a,that,Clothing,Adidas,Manufacturer
d2351e23-1d18-4442-8968-1a3f6b1107a0,assume,Books,HP,Distributor
dd0fdf0b-0d61-4ca8-abf5-89346d2a132a,oil,Clothing,Canon,Manufacturer
aeb59563-0bb8-4f1e-bf11-74e37e850273,fire,Sports & Outdoors,Adidas,Distributor
6f35032c-7eea-4956-bbd6-21e141a7929a,six,Books,Adidas,Distributor
5450c895-1a81-4544-900a-f5b750d7b011,common,Toys,Apple,Retailer
e82a80cf-b220-4636-b8e9-9b7b321c6706,across,Toys,HP,Retailer
67cc3fda-104b-4675-a08d-9a7c77691762,win,Toys,Canon,Retailer
93d19b14-5d2d-443c-9011-ffa1e52e15e2,sometimes,Electronics,LG,Distributor
a070d409-9d88-4ee1-ba5d-2257ce74572d,edge,Books,HP,Manufacturer
469686c3-9d85-43bd-ac25-bcf07a434479,save,Home & Kitchen,Nike,Distributor
ad22d054-2186-44cf-9a6f-4ec448ea7586,indeed,Sports & Outdoors,Nike,Retailer
9d41976f-1ecc-4d5a-9eed-b9eb8170de35,time,Sports & Outdoors,Nike,Manufacturer
6bcb636e-fb70-479e-9f86-e88bd58518ca,rise,Books,Adidas,Manufacturer
fd27ace7-f9f1-407c-8b62-fe0442a153c4,debate,Electronics,Nike,Distributor
a0da677c-b286-4059-8b86-cdd1d83636bf,condition,Clothing,HP,Retailer
c7ebc46d-ee4c-4d6d-a33f-b3b849bb604b,structure,Home & Kitchen,Dell,Manufacturer
6f819827-b16c-4cf3-8f46-7d1614c4f911,human,Electronics,HP,Distributor
a93c8cba-48b6-473c-a24c-ba408ce66376,memory,Clothing,Apple,Retailer
0b2f02d8-5dbd-4509-8aa0-06a44f6c9c49,event,Electronics,Apple,Distributor
299e632e-4404-4fb6-82da-cf9d3f8a0476,person,Clothing,Apple,Retailer
5862fd42-3d9e-4f84-b1e3-d74f2099eee7,miss,Clothing,Canon,Distributor
f25bb787-7f7e-46fc-8e13-f11def7b255d,budget,Home & Kitchen,Adidas,Manufacturer
68688c69-1116-4bc6-9e76-314d37239244,building,Electronics,Sony,Manufacturer
72aa59da-f1e0-4c85-8e75-c1c7a4907d37,herself,Clothing,Dell,Retailer
3f952352-ddad-4d53-b65a-265e508d6686,quality,Clothing,HP,Distributor
f67f3481-0dd5-4ad7-8ba6-8ea90b6165c4,whom,Electronics,Apple,Retailer
fcd836a0-2d62-43d2-8530-d38ef467e230,above,Toys,Nike,Retailer
cda5b736-7c97-4a23-9132-63f862fac5f2,those,Clothing,Samsung,Distributor
28e80672-a0b6-47eb-9390-8279c84eb332,environment,Clothing,Sony,Manufacturer
032532c4-ec11-4487-8d71-3bce27c421ff,over,Books,Canon,Manufacturer
2717ff69-eb92-4166-a0d1-9f40b658606f,often,Books,Adidas,Manufacturer
f90c003c-be64-4715-90e3-5a6b3ef50504,lead,Toys,Adidas,Manufacturer
