ee16506d-3a83-4c97-b949-22595dbc4bca,7c3329dd-4bdd-4721-93bc-7c4b1d0947e3,452b21f9-4462-4b67-a370-bb29a0555f12,2024-03-07,166.93,In-store
f6953756-4e68-4b8e-8762-bbc2f2f8ffc7,e14c5997-b9f3-4596-a9d4-17be183da1e2,d9e7f1e0-4f8b-4204-b840-4e25a3a5d002,2023-10-23,233.69,In-store
c8faf97a-0784-4c42-86c1-367e484a61ba,03636c20-c185-44c8-9f00-b79f079b611d,64d8f217-8e31-4fd9-a791-ba63e797f08f,2023-08-31,727.89,In-store
8272b6b2-d179-40b9-abe8-4c3722785f5b,bccd0682-adf4-4395-9814-39b78ca6af4e,8cb99cba-55f7-4cc1-ad1a-64e3e682e30a,2023-05-09,550.53,Online
e11a2b7a-23dd-4d65-b7cb-05a8d437a36d,b1dfa06f-73de-4fd3-b69c-4cd65b9c895e,c01e0f23-c46a-4332-8405-2daab8d3e4fb,2024-01-20,136.98,Mobile App
763705cd-1546-49ed-9ea2-3226dcdbf245,df166775-66fa-47f8-9719-7d30e28c245a,288efba9-5f41-415b-9267-0e37dbf40481,2023-05-28,665.47,Online
ab21d75a-b86e-4b1b-adf4-8097a7753644,f9b0c534-c5d9-4dd0-a2b5-c8d601da4ded,8fa81f67-7085-46ca-b8c9-5d7f4ebe6dd6,2023-07-01,346.95,In-store
76bef9c3-885a-4cb9-afc2-7d75905bcb36,656e6ea5-2f59-4667-bfc3-0d3e1a2ae3c4,c8b3031d-5546-4184-a42f-231eb82f7898,2023-05-25,198.05,Online
d0a7b075-be8e-4742-9657-d3280ca5803c,d2bfe297-cec8-4cea-97df-4477f6e673ed,f86a7635-670f-4147-9022-e695a942ebd5,2023-04-25,118.19,Mobile App
5a79a5d7-8c65-47cf-84e6-9548caecfb23,ccfd1223-2f2e-4c3a-94d5-d0f691d98558,d9e7f1e0-4f8b-4204-b840-4e25a3a5d002,2023-04-28,835.45,In-store
5f137800-e2b6-4bcc-b32a-af27ec676676,1afe597c-2eb9-45dd-b94c-067f881ca928,f1df9a49-70ae-4a68-82a7-f75b0b852ce0,2023-05-18,573.43,Mobile App
33bc94b4-634d-4164-a47f-2ff0d2253516,93807d4c-9919-487f-b3e3-5b10aea5aff0,ab3ade8e-f6ab-4360-b0f8-91bc848b5c22,2024-01-10,873.25,In-store
3388856f-859e-4250-96c3-5f557cd3b767,590b3eb2-87e8-4469-964b-1f96db3df8f0,c43fc563-7274-42d8-88c4-b8e3f512ebfa,2023-05-27,605.4,Online
c80b7247-004b-4cd0-8b24-5bd81d21e9b7,57bfba48-ada9-4841-a57e-948309f09047,c43fc563-7274-42d8-88c4-b8e3f512ebfa,2024-01-17,849.63,Mobile App
b24a2f5f-240e-4c82-ab45-6187fa6f8d1e,99bbe9b7-d74d-461a-868d-96cfbd00ab66,f832b973-8061-4d32-bee3-843792efc436,2023-08-09,594.44,In-store
4bd52bc2-546d-4548-892a-cb2e895079e3,aa84e850-4a55-42d9-9bca-28fa44366912,efae3117-3a88-47a6-aa60-0b0f8eddbf70,2023-09-11,714.01,In-store
3b90f023-333e-4691-accb-7df5f906ee0d,f839e6ee-074f-494d-99c4-202d6c6ae257,2c6593f5-ad3a-4e1b-954c-46d831385685,2023-07-26,150.85,In-store
878c8a2c-7ea9-4a51-9408-7f1b7f5337ef,5917a03d-c89e-4c54-926e-d70b7c4ddc17,2be1c4cf-449c-4e50-85d6-b70c12b15199,2023-05-20,968.62,In-store
b73cdfd6-5b32-4fb4-a74a-b43bcf188dee,61c240f2-519a-48f1-92dd-507c95e9e8e2,d3fb10f3-5b6e-4dbf-b9f3-b288869781f5,2023-08-21,65.07,Online
68512901-4123-4680-8136-e44da8900e4f,349c3889-41e7-47a0-b0b8-5f869ff74c05,cfb27e8e-e9bd-4e88-be15-b0df64bfd362,2023-08-26,343.77,Online
761d3fa7-d1a3-4270-8a35-8dc40f4b7b8c,49523cd1-8430-439a-a197-0027446c2149,fac5f5f6-49fd-4000-b160-098f566fa183,2023-04-22,497.48,In-store
3774a4a0-8783-431b-b338-23b97ed53892,d35fb6d1-46eb-48a7-80ad-f47f762c1336,fa2ed35e-81bd-4401-9259-83e0f31a8526,2023-04-13,264.06,Online
f76b8c14-3c2c-472b-9f7a-ff124cc9c0bf,7209631f-ef45-48f3-bd7d-556361b5256b,0b8d2652-fe5b-4369-926c-1b0e9f7d02ca,2023-09-08,409.76,In-store
f5060c27-d5cc-43bb-baeb-8a4076a214f8,6779741b-41f0-4ad1-9fad-ff144e8e2020,85159b60-7345-450e-86f8-faa6b600e7af,2024-03-03,503.98,Mobile App
96ab06e4-3c8a-4c33-a9c3-67bf894be8b6,deba02ed-e678-45d9-b4f0-8d4380370722,ad0b8c24-77b7-46ee-bee8-fec3e1918a8f,2023-12-21,81.0,Online
eebffcc8-f0c9-4ac4-afce-02d10126f5e7,81663d8f-b56c-48cc-884b-3f3b6300e35d,06d9855d-b30f-4a76-b03e-0a06ae31b680,2023-05-20,618.95,Online
7469c565-9e45-41ca-9b56-38479d999f7b,3cde8623-81c1-4e5f-822c-a255dd9192e8,d3902152-67f2-4c6e-a82f-3a3e54769d94,2023-08-20,916.72,In-store
066a30dc-3c36-40c9-ae52-10e8c0f34e0f,135e51e7-0b96-4865-b252-bf26c91a7f97,7af3a3f4-7c40-4177-8762-203d1482ab29,2024-03-13,516.8,In-store
811d2b0a-ad2a-4c6e-b71a-3cd185d76d9d,f874bcc3-5559-4c4c-9ffa-4617781e2ea4,364c5b9b-c56a-4b5c-82b1-0c45318abfdd,2023-09-11,64.43,In-store
100e4b46-8cb1-4d6b-b968-9eb1e1c3147d,517d6921-aa47-40e7-9400-c22db7d2ed3f,094b0a6e-b1af-4753-8e0d-2bfe06171f31,2024-03-26,321.54,Online
5bc08c9f-88e1-4bcc-b3f2-04c38cc8963e,f9e38fb4-c132-4379-ab26-a1f7fc2976e0,382a0200-c506-4303-b86f-210a34f0da75,2024-01-27,89.94,Mobile App
2f638d8b-2b86-4335-bd0a-e14444384852,e8375b2e-2bc3-4a7a-8c7b-53f03b70fea0,e994c3ff-f338-46d9-8fde-601709767c7f,2024-02-19,990.37,Online
3851c16a-8dd9-4e40-9de4-7434a131f292,b4d8302b-e8d0-4a71-afa0-8f8d7482ef3f,01ade441-03ab-4b67-b30a-5d87e6d78122,2023-06-21,37.43,Mobile App
69929232-d972-4492-8564-66e361fae7b3,0e626317-4589-4cce-80c7-20d6398790c8,e0ef023c-6c97-4ae4-a780-6dcc8f4e47bd,2023-06-18,988.54,Mobile App
d7e1c5bd-8af2-4a11-9b2e-715876d777f2,b5c21297-b5e9-4e2e-bc83-fbf1bd236a4a,06d9855d-b30f-4a76-b03e-0a06ae31b680,2023-05-28,937.28,Mobile App
77263bc6-3e97-490e-bf41-4184451dcc08,fabb5ad3-0796-46f1-bce3-880553b64252,f2fde8cf-bbff-4e55-9e11-6e12fa71b7ad,2023-07-09,265.55,In-store
81128ed8-aa95-4f01-81cc-01325ab9cb32,ed16a98b-056a-4331-99f2-c26ccc484853,73e8dd87-62b2-4e5d-9d36-44f7be62fd4b,2023-10-09,898.46,Mobile App
c22c4f23-024d-430d-9b71-05836ae25504,8497e849-56a6-4617-8d36-796651cf6203,288efba9-5f41-415b-9267-0e37dbf40481,2024-02-27,614.64,Mobile App
5759ba7d-fed1-4fb6-b9ca-e5fc41025ce2,03636c20-c185-44c8-9f00-b79f079b611d,382a0200-c506-4303-b86f-210a34f0da75,2024-02-14,657.1,Online
bbee530e-3dc4-44f0-8b34-c87c3305f642,8028011c-1952-4e35-8c29-e5e6f322c875,7a76500c-c41c-4f00-a65e-2c0f001974ee,2023-12-07,143.71,In-store
f4c3b9e5-dad2-4b64-8b7e-e9a8be1c4768,3a441b23-93ce-41a0-a782-c2699c3cd6a4,094b0a6e-b1af-4753-8e0d-2bfe06171f31,2023-08-20,695.65,In-store
80a9bec8-19d7-40f2-b050-571e86e27d0a,2d1eee1f-465a-4a8d-b222-7402971f02f3,ad0b8c24-77b7-46ee-bee8-fec3e1918a8f,2024-03-18,709.74,In-store
386d56df-eded-4987-95e5-6110f8092ba7,e71362f1-f3f2-4093-bf57-87dc7a65daa4,f943b5fd-0d25-4c20-9a04-3f2a9691cd72,2023-05-10,309.83,In-store
8db9c8dd-552e-4701-a48e-cbcfa6b5c42c,5e41a163-1104-4712-b8bd-ec78d50f5c6d,ed152851-7450-4b6c-ad0f-6bd50d985f97,2023-12-23,674.34,Online
61f436f1-35ff-47bf-99b7-c80f7a18bff1,61c57711-cffb-4b95-90e0-8274d137085c,c43fc563-7274-42d8-88c4-b8e3f512ebfa,2024-02-22,338.57,Online
6f7ea140-4049-430c-99d9-6f6495dd2b52,262a1395-1857-4dfd-aaa3-a5f391de1d62,2c6593f5-ad3a-4e1b-954c-46d831385685,2024-02-14,344.87,In-store
f22fc2df-7e74-488a-857a-76487cbfb29a,6ee433ee-2ce7-4906-afb6-b2883dd1397b,3117ab2b-1e02-4653-a2fc-6fdc66b4ac32,2024-03-22,462.47,In-store
f7912ce3-4df6-4cb8-b2da-b8a34b60a52d,3898a875-e878-4f40-892a-3e39e15a900d,01ade441-03ab-4b67-b30a-5d87e6d78122,2023-11-07,621.38,Mobile App
8089c148-045d-4d09-9591-f730a8018873,f23d9a1b-7e8c-4bbd-a586-2ce2958123a7,c43fc563-7274-42d8-88c4-b8e3f512ebfa,2023-09-10,903.31,Online
8cd8ac41-d5d6-465c-b818-b8f81bc35b2a,1446599c-8954-4369-903b-28d91cc126d8,5cfac2b4-8650-4c4c-a824-540b4bd890af,2024-03-25,454.98,Mobile App
ff7dce70-7a16-42ed-9b11-8402917df067,ee9ca148-3532-4d20-93ee-4a68e01eaf40,c43fc563-7274-42d8-88c4-b8e3f512ebfa,2023-04-21,312.01,Online
b0ca7e29-8824-4076-9799-d8b436402800,e72f6dfd-e2e0-46ab-a4e9-793155b9e05b,1aafe8ff-c45e-4ce2-ba97-e0f20622c091,2023-07-14,54.18,Mobile App
8e6eb29b-5512-4216-9b90-41f0d3da29b5,ccfd1223-2f2e-4c3a-94d5-d0f691d98558,31866b39-9699-4750-9b91-cd87467ae53c,2023-09-26,859.58,Online
b52768a0-82a8-419e-89ea-ce82d52c09fb,b8bd8770-6487-48b7-8338-129b1d37b225,288efba9-5f41-415b-9267-0e37dbf40481,2023-11-24,111.91,Mobile App
3b79a988-15ea-4f53-b68a-23e0cdd56fac,d50a0b1a-71fa-4c88-b368-59935bfb36de,968e2092-c010-41ea-8fbc-38c198246fa2,2023-10-24,941.84,Mobile App
6492824f-92e2-4085-968b-7802d3313520,76b0bc8f-2292-4246-80f8-beaf4000dd17,c9e477ad-3d7b-483e-8680-4f05a1fb5601,2024-01-27,538.98,Online
1dabaecd-d6d3-4a1e-9e5d-81053030450a,f839e6ee-074f-494d-99c4-202d6c6ae257,bb3f3eee-6b25-4c5b-84ca-7bb6d2c58077,2023-07-15,668.26,In-store
3d0315fb-fa37-44d6-b23b-04ae1d58c33f,132d2612-e898-4682-a128-fe8772643233,01ade441-03ab-4b67-b30a-5d87e6d78122,2023-05-13,997.97,In-store
806a57ce-5d53-431e-a2f4-141313006673,ce648d70-2625-4f8a-be2c-0265c085ccc2,d88180f7-5ab9-4719-80bb-4c3c5e0cfb1b,2024-03-30,796.21,Online
fe45fdb7-9c8f-413b-b6c1-7eab84acba65,5019be23-7e6b-4aeb-a378-ebe8053bc030,1e3e9de7-ede6-434b-8ebd-a768e70e980f,2023-08-17,259.77,Online
c9e6ee66-ad34-40a0-9700-403274e8d979,1e9da9af-111c-49d5-9ea3-b20ddfa42d71,783aaef1-935b-44cf-84d2-3c0c8d05372d,2024-01-21,292.21,In-store
506985b9-fb05-4af9-b391-e22b6eefda0a,8b307b05-aeee-4835-82b3-54c1b94067b6,b07af484-e8b3-40e6-b7c7-87d199e21c60,2023-12-30,718.96,In-store
b407c31b-fcba-4fba-b88f-d294f0ee0577,e71362f1-f3f2-4093-bf57-87dc7a65daa4,f76f2c85-e356-452f-8db6-0cb8fd21de80,2023-07-10,803.54,In-store
419a8b03-f583-4667-9a09-11a164fbe381,b8d926e2-be20-4372-809e-13f8fa4e6a41,542a6e41-4cf8-48bb-9222-2344d1583dd1,2023-07-10,401.25,Mobile App
f8b2c768-71c0-4ce6-a0e7-04a0368fb2a2,c7d6b57d-886e-43f9-959d-629e37e22ca3,8cb99cba-55f7-4cc1-ad1a-64e3e682e30a,2023-12-11,846.48,Mobile App
8f2638b6-f930-43cf-9fda-390309dda8df,af954e19-ee43-435c-9c5b-6026d3c399e6,c46419af-3855-4fe4-b728-2ce5043fd595,2024-01-13,227.86,Online
dc412cc0-ba42-4763-be13-0be91b5821df,25dd87b4-8b54-4c5b-bb6d-a12bbfa05f79,f943b5fd-0d25-4c20-9a04-3f2a9691cd72,2023-12-07,907.79,Online
6b46853a-9d45-409c-8fd2-ff589cc1cee4,d3ed0b90-da4c-4277-8b54-957449eebf6b,e0ef023c-6c97-4ae4-a780-6dcc8f4e47bd,2023-05-06,922.18,In-store
d2b85bc3-22c7-4042-a521-3f9c4ecb7bba,3138d38b-5609-4cd8-aeaa-dc89bb83b6ad,d9e7f1e0-4f8b-4204-b840-4e25a3a5d002,2023-08-26,423.4,In-store
1ef0d6c7-c957-4c3e-8317-b1d135aeef2c,3138d38b-5609-4cd8-aeaa-dc89bb83b6ad,16c99949-a41f-4473-8400-14b14bc7d7db,2024-01-12,234.08,Online
bf16a235-270a-4990-9f81-831e85b13345,8102a213-c813-4a70-8c03-8e3f58fe29ff,d88180f7-5ab9-4719-80bb-4c3c5e0cfb1b,2024-01-10,64.04,In-store
f49605d5-ad87-414a-8dda-8c341347f609,e381723a-9395-47d6-9606-0b7dde35511d,2fa0031f-220b-4207-a6bd-fc130bdaad71,2023-10-25,970.35,Mobile App
42e25219-273d-404e-add3-4e3612d0f7f2,e0217670-008d-47fa-a800-84bd366c658e,783aaef1-935b-44cf-84d2-3c0c8d05372d,2023-05-03,807.48,Mobile App
cafee8ad-88ab-4b9a-88a1-d251ee039238,91e27f6b-8a9b-4d02-acea-4780e36ba4f5,2377dd26-9c20-44b8-a94d-0320a770ca2f,2023-10-04,112.96,In-store
b91e5775-5e69-43d2-85f9-d767e3012449,fed4ec22-0446-45a6-8dd6-d44bd2703f05,1f59d36b-02a6-44b9-810c-291cc93c0be7,2023-05-26,853.28,Mobile App
7ffd4a8a-9968-46b6-90d7-a155e7ab2521,4962a517-7ead-43c1-8dfb-b1d694a13682,3723b88c-47eb-4d00-83b5-a16ccd4e57c0,2024-01-27,459.62,Mobile App
0abff1c3-4e30-42d8-9296-e027aa85018c,89f6e5dd-53ec-4367-a14b-298e63632b0e,f0ae4968-880e-4ad2-ba3d-3885b135bc05,2023-05-30,481.01,Mobile App
b411207d-8156-41bd-975f-5b2aaa48d801,9d263a1d-babc-4c5f-bb9a-2ca3e86e1776,06d9855d-b30f-4a76-b03e-0a06ae31b680,2023-08-13,829.81,Online
a4cb66c7-460d-4cf0-ba9e-1558889dffdc,4d2ea834-8061-49c7-82ab-c45e2b00176b,452b21f9-4462-4b67-a370-bb29a0555f12,2023-04-12,65.82,Online
ff578fb5-f783-4c7c-a29d-b2925170810c,d3635db3-f7d8-4f89-9001-d7c63ea24835,d0dfa1a2-014a-4e0b-ba7b-ff68b17d5d96,2023-11-20,172.89,Online
f1234510-15bd-420b-81e0-e7f3bd029b82,0806a8f0-eaa0-4cd7-a4c6-f55d0881748c,9849ea7a-de8a-4d04-8f01-b0da646121a0,2023-09-29,207.61,In-store
05fea197-0d3c-4f81-b104-a589094d0185,950bf547-e579-46ab-9677-617a2dc348e4,1f59d36b-02a6-44b9-810c-291cc93c0be7,2024-03-18,895.97,Mobile App
a1a291e5-8e85-40a1-8fec-99d32fb36900,f11d9281-7c82-426f-b8ca-09d32ee0ac52,7af3a3f4-7c40-4177-8762-203d1482ab29,2023-11-09,699.64,In-store
bd9f4929-d147-44b0-84b4-a6e1a7ded2ab,2f53d6d5-67e5-4dbf-893b-b41676485a8d,f832b973-8061-4d32-bee3-843792efc436,2023-11-19,646.24,In-store
211f26db-a93b-424f-a329-6cb138b971b1,59aa25af-4137-4c3e-a5d6-eb9eb20af6b3,1001960c-93e1-41c1-bef9-7f25b41c7c9c,2024-01-03,590.03,Mobile App
c73163e4-5021-4ccf-af67-cbd8315429ef,8bd3a251-3376-4d01-83ac-25fd0ca2a2d4,7a76500c-c41c-4f00-a65e-2c0f001974ee,2024-03-14,606.36,In-store
d9f39611-d83e-4929-a1ad-42e13830e607,cc6e5112-5369-4284-83a1-da8f7730fc91,c43fc563-7274-42d8-88c4-b8e3f512ebfa,2023-09-27,961.11,Online
e051b509-e253-46d1-98bd-ff37385e4116,6551dd77-c93a-4057-84a5-2fc8eb2e0cbf,f832b973-8061-4d32-bee3-843792efc436,2023-07-16,806.82,Online
2fe78e1a-70d4-4f60-a7ff-d8c95d87faf6,c5209d03-95f0-4400-b5ec-8e2c9c9d9e7f,64d8f217-8e31-4fd9-a791-ba63e797f08f,2023-05-23,307.78,In-store
5dce7e43-e7ee-4977-9bcb-cb7f25fe9dd5,0d685942-9ba3-4ea0-818e-5cffd5905291,38d0e789-12aa-456b-964b-0d7237bf2297,2023-10-11,560.86,Mobile App
e31cb18b-d7d5-4ea9-ab8b-57d3a993a882,86488a65-49b7-49c1-beab-475647993b4e,783aaef1-935b-44cf-84d2-3c0c8d05372d,2023-11-16,778.17,In-store
790787e5-88cb-473d-94d1-f59533e00fe0,8b307b05-aeee-4835-82b3-54c1b94067b6,094b0a6e-b1af-4753-8e0d-2bfe06171f31,2023-08-06,700.56,Online
97b09752-a00a-45ae-b25a-9ad80519140c,5c3e2bb6-f5d3-40ae-90f3-1cc5e2618a3b,85159b60-7345-450e-86f8-faa6b600e7af,2023-06-18,686.38,Mobile App
acfe5718-06b6-4768-8b9a-5bfbb6a95f19,d3635db3-f7d8-4f89-9001-d7c63ea24835,01ade441-03ab-4b67-b30a-5d87e6d78122,2023-10-18,449.99,Mobile App
cc1e3992-16d8-4bf8-9710-6818563b8a02,8fc25ca0-ebd8-4712-9c92-5d9eefb8723c,ca3c88b1-f978-42dc-a486-cf82823f9bc9,2023-09-24,861.2,In-store
533d67c7-04d7-45ca-8fa4-b50ca40514f2,81eb57fe-5abb-4e93-8d28-54995e0a51c7,3d8366b1-3335-4188-abc3-fe38ee477eb2,2024-03-27,17.59,Mobile App
c969874a-b2e3-4a9c-9bc5-49d1896b8192,84ed6848-d86f-4be1-890a-cbac8f449211,364c5b9b-c56a-4b5c-82b1-0c45318abfdd,2024-03-07,700.66,Mobile App
390a3f8d-2f7d-4a7a-a435-e834222ea73a,3a441b23-93ce-41a0-a782-c2699c3cd6a4,3fc5d0b3-f395-4871-b7ef-c3ac054f8e9d,2023-11-18,978.88,Mobile App
e800da00-a93a-4f2b-ae33-ae6890cc8e19,4a1abbf6-88d7-4012-bf39-e131ac3513b4,382a0200-c506-4303-b86f-210a34f0da75,2024-02-09,730.87,Mobile App
b0fd3c54-1cca-4026-9b25-31b3fad21b10,e9627a8d-4ae4-477d-97f3-6cf68826df65,73e8dd87-62b2-4e5d-9d36-44f7be62fd4b,2023-10-22,206.2,Mobile App
948080c3-352f-4c98-8983-602d1603e37a,91e27f6b-8a9b-4d02-acea-4780e36ba4f5,3c6a352a-50c2-4bf2-943f-1d11c7425acc,2023-11-15,576.11,Mobile App
0f3099d9-e547-4508-9067-efd363dec41f,760824b3-f7b8-4109-83bd-c5e1fc39620e,4c7ec353-75cc-4c35-badd-f3b6f86c8242,2024-01-22,657.69,In-store
4d8fe4fb-bb42-4a76-8897-dde3107a3aea,0d685942-9ba3-4ea0-818e-5cffd5905291,0b8d2652-fe5b-4369-926c-1b0e9f7d02ca,2023-06-16,788.79,Mobile App
468eb599-d1ad-4103-bb49-6ebff7638e19,2594cb36-4799-4e7c-bf58-2bbc0f485790,b07af484-e8b3-40e6-b7c7-87d199e21c60,2023-05-16,197.53,In-store
82f0263a-b853-42c6-aa04-18f1a33e1299,cbaca4d8-0825-48c2-ab90-8b35b60b4fa0,7bbdaea5-7a61-481f-ae22-137ce6b9cad0,2023-12-23,581.86,In-store
dd91f639-3cc6-4cfb-af9a-b128c82cfc87,91b65a32-1f03-46e0-a2f2-b0e071459e12,c8b3031d-5546-4184-a42f-231eb82f7898,2023-06-02,972.03,Online
5d39fbc6-a261-4b77-b774-cc8ffa1847c9,f142cb30-64e4-40ba-b693-d7acc7f95987,f19ea2f7-d7bc-4af8-8420-44c5e0b5d90b,2023-04-16,511.29,Online
ca1089c8-13c3-4a25-9b08-febee190695b,31c7c858-ef50-4d74-8dfc-f77a19fdaeea,e994c3ff-f338-46d9-8fde-601709767c7f,2023-09-04,291.08,In-store
68cae6ee-781b-497b-9ff0-2285f03fede9,422b5409-e7b7-45df-94f4-3b0baa5e6b9c,1f59d36b-02a6-44b9-810c-291cc93c0be7,2024-04-04,790.38,In-store
09955b50-d2f3-402a-9aa0-9483f375070e,7d45b794-cf9b-49f0-bdf5-9963a744bd6c,d9e7f1e0-4f8b-4204-b840-4e25a3a5d002,2024-03-13,821.5,Online
4157adf9-a0a1-490e-86a6-1cd4f6292edd,d696a8e2-9e82-4c38-b84d-c173e225e762,73e8dd87-62b2-4e5d-9d36-44f7be62fd4b,2023-08-11,503.21,Online
9432bacc-4258-42e9-9ab5-bf4e9cd32edd,2099aa0e-7686-40e3-9062-df7f1bcf2cee,f1df9a49-70ae-4a68-82a7-f75b0b852ce0,2023-11-27,245.42,Mobile App
fe6675a9-d95a-4b31-a777-1499138b1623,5809171d-ae28-4f13-ba20-ff82c5633ccb,125888ba-8a0f-444e-87b6-88dfe7f8a565,2023-10-13,939.53,In-store
4b73a07d-30ab-4b36-b687-189da3015f91,9d1f51c3-d3ae-457f-a65c-17effe70c8c9,ed152851-7450-4b6c-ad0f-6bd50d985f97,2023-09-12,518.08,Online
74eda8a3-f45e-4bff-9f6e-b2d86ade8892,71615ac3-7295-4ec1-9c61-cbf2f70103d9,3fc5d0b3-f395-4871-b7ef-c3ac054f8e9d,2023-04-10,774.03,In-store
07837210-0580-43ee-b0e1-dcc023020fd9,586e07ff-4cd2-4757-93db-6c78a01cadb4,7af3a3f4-7c40-4177-8762-203d1482ab29,2023-05-17,733.03,Mobile App
3d9d8ac5-289a-4e7f-80cb-7b4ed5d44b5a,6e9b345e-f6af-45e0-af70-c0fdbd584f64,efbd2758-7424-4388-a48c-08d2f9301d15,2023-04-16,968.53,In-store
e99e65a2-6ecd-47c3-9479-5f0921efac65,01b9d0b0-9aea-4708-8d07-4dc96e7c32f5,7bbdaea5-7a61-481f-ae22-137ce6b9cad0,2023-04-23,140.13,Online
cc0a05bd-9048-437f-a883-c956de12c37c,600beb11-1e14-463d-b06f-c38ed6a210f4,452b21f9-4462-4b67-a370-bb29a0555f12,2024-01-10,171.44,Online
5c2fb995-6165-4b32-9048-ce8c33fb5738,b95d0f20-258a-4529-b00c-b3af72d7f34f,382a0200-c506-4303-b86f-210a34f0da75,2023-10-04,701.26,Mobile App
9a64fdd6-e81b-4572-bb14-b19d588a3ea7,0526169f-cc82-42ba-a6e7-3deb7c47cdbf,364c5b9b-c56a-4b5c-82b1-0c45318abfdd,2023-09-02,363.9,Online
42c1db8c-e7a1-47c1-95d0-8e83b3f022cd,f640f3a5-5b17-4fab-af75-5ef6b2679b13,c43fc563-7274-42d8-88c4-b8e3f512ebfa,2023-05-28,854.47,Online
38a2c132-3160-4e78-a506-f0af0348e990,d14b4d95-68b1-41fe-86a2-d382a610c164,378df488-cf85-4460-9cb0-f4dac99681b6,2023-09-19,521.54,Mobile App
100fb392-83e8-469d-9c64-91e6a8ecc39f,93807d4c-9919-487f-b3e3-5b10aea5aff0,8cb99cba-55f7-4cc1-ad1a-64e3e682e30a,2024-01-29,139.91,In-store
cf1195d1-937c-4db5-8ad4-c2a434c58af8,3898a875-e878-4f40-892a-3e39e15a900d,ca3c88b1-f978-42dc-a486-cf82823f9bc9,2023-05-10,331.36,In-store
3f501e4a-2624-4b89-bdac-02681a6d90c4,87b7f72f-471c-4730-8457-539753c3fa34,65bf1954-8091-479b-99a0-2f9333be8994,2023-04-12,534.77,Online
0f15b166-87ac-4ff9-9766-f678269e1f84,a7ab725e-9081-442a-8810-58b8375f51d9,452b21f9-4462-4b67-a370-bb29a0555f12,2023-06-02,812.78,Online
9e498c2f-d118-4b82-85ae-f2c6e857530d,3de6941c-bed7-4a7e-8ff7-fbea0f552f23,1ad14231-da41-4759-8c52-8d7e5677883d,2024-01-02,910.79,Online
5d54d497-c834-4a54-bd70-d9b3c03529b8,91176874-d34d-4fef-a39d-d422e77a079d,288efba9-5f41-415b-9267-0e37dbf40481,2023-08-15,123.77,Mobile App
cb3cae05-e827-435c-ae04-7bbc11b5bb9a,cbaca4d8-0825-48c2-ab90-8b35b60b4fa0,199a0e1c-5637-49f9-a164-47cc0ea55a3c,2023-06-19,65.53,In-store
